ProductName,ProductNumber,Domain,LanguageCode,URL(oldwebsite),URL(currentwebsite)
Tagrisso,EMEA/H/C/004124,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004124/WC500202022.pdf,https://www.ema.europa.eu/en/documents/product-information/tagrisso-epar-product-information_en.pdf
Takhzyro,EMEA/H/C/004806 ,human,en,,https://www.ema.europa.eu/documents/product-information/takhzyro-epar-product-information_en.pdf
Talmanco (previously Tadalafil Generics),EMEA/H/C/004297,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004297/WC500220097.pdf,https://www.ema.europa.eu/en/documents/product-information/talmanco-epar-product-information_en.pdf
Taltz,EMEA/H/C/003943,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003943/WC500205804.pdf,https://www.ema.europa.eu/en/documents/product-information/taltz-epar-product-information_en.pdf
Talzenna,EMEA/H/C/004674,human,en,,https://www.ema.europa.eu/en/documents/product-information/talzenna-epar-product-information_en.pdf
Tamiflu,EMEA/H/C/000402,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000402/WC500033106.pdf,https://www.ema.europa.eu/en/documents/product-information/tamiflu-epar-product-information_en.pdf
Tandemact,EMEA/H/C/000680,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000680/WC500033442.pdf,https://www.ema.europa.eu/en/documents/product-information/tandemact-epar-product-information_en.pdf
Tarceva,EMEA/H/C/000618,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000618/WC500033994.pdf,https://www.ema.europa.eu/en/documents/product-information/tarceva-epar-product-information_en.pdf
Targretin,EMEA/H/C/000326,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000326/WC500034208.pdf,https://www.ema.europa.eu/en/documents/product-information/targretin-epar-product-information_en.pdf
Tasermity,EMEA/H/C/003968,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003968/WC500185287.pdf,https://www.ema.europa.eu/en/documents/product-information/tasermity-epar-product-information_en.pdf
Tasigna,EMEA/H/C/000798,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000798/WC500034394.pdf,https://www.ema.europa.eu/en/documents/product-information/tasigna-epar-product-information_en.pdf
Tasmar,EMEA/H/C/000132,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000132/WC500034731.pdf,https://www.ema.europa.eu/en/documents/product-information/tasmar-epar-product-information_en.pdf
Tavlesse,EMEA/H/C/005012,human,en,,https://www.ema.europa.eu/en/documents/product-information/tavlesse-epar-product-information_en.pdf
Tavneos,EMEA/H/C/005523,human,en,,https://www.ema.europa.eu/en/documents/product-information/tavneos-epar-product-information_en.pdf
Taxespira (previously Docetaxel Hospira UK Limited),EMEA/H/C/003925,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003925/WC500193691.pdf,https://www.ema.europa.eu/en/documents/product-information/taxespira-previously-docetaxel-hospira-uk-limited-epar-product-information_en.pdf
Taxotere,EMEA/H/C/000073,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000073/WC500035264.pdf,https://www.ema.europa.eu/en/documents/product-information/taxotere-epar-product-information_en.pdf
Tecartus,EMEA/H/C/005102,human,en,,https://www.ema.europa.eu/en/documents/product-information/tecartus-epar-product-information_en.pdf
Tecentriq,EMEA/H/C/004143,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004143/WC500235778.pdf,https://www.ema.europa.eu/en/documents/product-information/tecentriq-epar-product-information_en.pdf
Tecfidera,EMEA/H/C/002601,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002601/WC500162069.pdf,https://www.ema.europa.eu/en/documents/product-information/tecfidera-epar-product-information_en.pdf
Tecovirimat SIGA,EMEA/H/C/005248,human,en,,https://www.ema.europa.eu/en/documents/product-information/tecovirimat-siga-epar-product-information_en.pdf
Tecvayli,EMEA/H/C/005865,human,en,,https://www.ema.europa.eu/en/documents/product-information/tecvayli-epar-product-information_en.pdf
Tegsedi,EMEA/H/C/004782,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004782/WC500253275.pdf,https://www.ema.europa.eu/en/documents/product-information/tegsedi-epar-product-information_en.pdf
Tekturna,EMEA/H/C/000852,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000852/WC500037296.pdf,https://www.ema.europa.eu/en/documents/product-information/tekturna-epar-product-information_en.pdf
Telmisartan Actavis,EMEA/H/C/001168,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001168/WC500098260.pdf,https://www.ema.europa.eu/en/documents/product-information/telmisartan-actavis-epar-product-information_en.pdf
Telmisartan Teva,EMEA/H/C/001146,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001146/WC500076062.pdf,https://www.ema.europa.eu/en/documents/product-information/telmisartan-teva-epar-product-information_en.pdf
Telmisartan Teva Pharma,EMEA/H/C/002511,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002511/WC500116677.pdf,https://www.ema.europa.eu/en/documents/product-information/telmisartan-teva-pharma-epar-product-information_en.pdf
Telzir,EMEA/H/C/000534,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000534/WC500035345.pdf,https://www.ema.europa.eu/en/documents/product-information/telzir-epar-product-information_en.pdf
Temodal,EMEA/H/C/000229,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000229/WC500035621.pdf,https://www.ema.europa.eu/en/documents/product-information/temodal-epar-product-information_en.pdf
Temomedac,EMEA/H/C/001124,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001124/WC500073300.pdf,https://www.ema.europa.eu/en/documents/product-information/temomedac-epar-product-information_en.pdf
Temozolomide Accord,EMEA/H/C/001125,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001125/WC500079631.pdf,https://www.ema.europa.eu/en/documents/product-information/temozolomide-accord-epar-product-information_en.pdf
Temozolomide Hexal,EMEA/H/C/001127,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001127/WC500079448.pdf,https://www.ema.europa.eu/en/documents/product-information/temozolomide-hexal-epar-product-information_en.pdf
Temozolomide Sandoz,EMEA/H/C/001128,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001128/WC500079539.pdf,https://www.ema.europa.eu/en/documents/product-information/temozolomide-sandoz-epar-product-information_en.pdf
Temozolomide Sun,EMEA/H/C/002198,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002198/WC500109705.pdf,https://www.ema.europa.eu/en/documents/product-information/temozolomide-sun-epar-product-information_en.pdf
Temozolomide Teva,EMEA/H/C/001126,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001126/WC500073210.pdf,https://www.ema.europa.eu/en/documents/product-information/temozolomide-teva-epar-product-information_en.pdf
Temybric Ellipta,EMEA/H/C/005254,human,en,,https://www.ema.europa.eu/en/documents/product-information/temybric-ellipta-epar-product-information_en.pdf
Tenkasi (previously Orbactiv),EMEA/H/C/003785,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003785/WC500186343.pdf,https://www.ema.europa.eu/en/documents/product-information/tenkasi-previously-orbactiv-epar-product-information_en.pdf
Tenofovirdisoproxil Mylan,EMEA/H/C/004049,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004049/WC500218225.pdf,https://www.ema.europa.eu/en/documents/product-information/tenofovir-disoproxil-mylan-epar-product-information_en.pdf
Tenofovirdisoproxil Zentiva,EMEA/H/C/004120,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004120/WC500223429.pdf,https://www.ema.europa.eu/en/documents/product-information/tenofovir-disoproxil-zentiva-epar-product-information_en.pdf
Tepadina,EMEA/H/C/001046,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001046/WC500090252.pdf,https://www.ema.europa.eu/en/documents/product-information/tepadina-epar-product-information_en.pdf
Tepmetko,EMEA/H/C/005524,human,en,,https://www.ema.europa.eu/documents/product-information/tepmetko-epar-product-information_en.pdf
Teriflunomide Accord,EMEA/H/C/005960,human,en,,https://www.ema.europa.eu/en/documents/product-information/teriflunomide-accord-epar-product-information_en.pdf
Terrosa,EMEA/H/C/003916,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003916/WC500223886.pdf,https://www.ema.europa.eu/en/documents/product-information/terrosa-epar-product-information_en.pdf
Tesavel,EMEA/H/C/000910,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000910/WC500035905.pdf,https://www.ema.europa.eu/en/documents/product-information/tesavel-epar-product-information_en.pdf
Teslascan,EMEA/H/C/000137,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000137/WC500036336.pdf,https://www.ema.europa.eu/en/documents/product-information/teslascan-epar-product-information_en.pdf
Tessie,EMEA/V/C/005427,veterinary,en,,https://www.ema.europa.eu/en/documents/product-information/tessie-epar-product-information_en.pdf
Tevagrastim,EMEA/H/C/000827,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000827/WC500036664.pdf,https://www.ema.europa.eu/en/documents/product-information/tevagrastim-epar-product-information_en.pdf
Teysuno,EMEA/H/C/001242,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001242/WC500104415.pdf,https://www.ema.europa.eu/en/documents/product-information/teysuno-epar-product-information_en.pdf
Tezspire,EMEA/H/C/005588,human,en,,https://www.ema.europa.eu/en/documents/product-information/tezspire-epar-product-information_en.pdf
Thalidomide Celgene (previously Thalidomide Pharmion),EMEA/H/C/000823,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000823/WC500037050.pdf,https://www.ema.europa.eu/en/documents/product-information/thalidomide-celgene-epar-product-information_en.pdf
Thalidomide Lipomed,EMEA/H/C/005715,human,en,,https://www.ema.europa.eu/en/documents/product-information/thalidomide-lipomed-epar-product-information_en.pdf
Thelin,EMEA/H/C/000679,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000679/WC500037902.pdf,https://www.ema.europa.eu/en/documents/product-information/thelin-epar-product-information_en.pdf
Thiotepa Riemser,EMEA/H/C/005434,human,en,,https://www.ema.europa.eu/en/documents/product-information/thiotepa-riemser-epar-product-information_en.pdf
Thorinane,EMEA/H/C/003795,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003795/WC500215279.pdf,https://www.ema.europa.eu/en/documents/product-information/thorinane-epar-product-information_en.pdf
Thymanax,EMEA/H/C/000916,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000916/WC500038317.pdf,https://www.ema.europa.eu/en/documents/product-information/thymanax-epar-product-information_en.pdf
Thyrogen,EMEA/H/C/000220,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000220/WC500038750.pdf,https://www.ema.europa.eu/en/documents/product-information/thyrogen-epar-product-information_en.pdf
Tigecycline Accord,EMEA/H/C/005114,human,en,,https://www.ema.europa.eu/en/documents/product-information/tigecycline-accord-epar-product-information_en.pdf
Tivicay,EMEA/H/C/002753,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002753/WC500160680.pdf,https://www.ema.europa.eu/en/documents/product-information/tivicay-epar-product-information_en.pdf
TobiPodhaler,EMEA/H/C/002155,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002155/WC500110921.pdf,https://www.ema.europa.eu/en/documents/product-information/tobi-podhaler-epar-product-information_en.pdf
Tolucombi,EMEA/H/C/002549,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002549/WC500141639.pdf,https://www.ema.europa.eu/en/documents/product-information/tolucombi-epar-product-information_en.pdf
Tolura,EMEA/H/C/001196,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001196/WC500093452.pdf,https://www.ema.europa.eu/en/documents/product-information/tolura-epar-product-information_en.pdf
Tookad,EMEA/H/C/004182,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004182/WC500239527.pdf,https://www.ema.europa.eu/en/documents/product-information/tookad-epar-product-information_en.pdf
Topotecan Actavis,EMEA/H/C/001031,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001031/WC500039339.pdf,https://www.ema.europa.eu/en/documents/product-information/topotecan-actavis-epar-product-information_en.pdf
Topotecan Eagle,EMEA/H/C/002261,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002261/WC500120131.pdf,https://www.ema.europa.eu/en/documents/product-information/topotecan-eagle-epar-product-information_en.pdf
Topotecan Hospira,EMEA/H/C/001192,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001192/WC500093384.pdf,https://www.ema.europa.eu/en/documents/product-information/topotecan-hospira-epar-product-information_en.pdf
Topotecan Teva,EMEA/H/C/001071,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001071/WC500039525.pdf,https://www.ema.europa.eu/en/documents/product-information/topotecan-teva-epar-product-information_en.pdf
Torisel,EMEA/H/C/000799,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000799/WC500039912.pdf,https://www.ema.europa.eu/en/documents/product-information/torisel-epar-product-information_en.pdf
Toujeo (previously Optisulin),EMEA/H/C/000309,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000309/WC500047935.pdf,https://www.ema.europa.eu/en/documents/product-information/toujeo-epar-product-information_en.pdf
Tovanor Breezhaler,EMEA/H/C/002690,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002690/WC500133840.pdf,https://www.ema.europa.eu/en/documents/product-information/tovanor-breezhaler-epar-product-information_en.pdf
Toviaz,EMEA/H/C/000723,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000723/WC500040178.pdf,https://www.ema.europa.eu/en/documents/product-information/toviaz-epar-product-information_en.pdf
Tracleer,EMEA/H/C/000401,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000401/WC500041597.pdf,https://www.ema.europa.eu/en/documents/product-information/tracleer-epar-product-information_en.pdf
Tractocile,EMEA/H/C/000253,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000253/WC500040495.pdf,https://www.ema.europa.eu/en/documents/product-information/tractocile-epar-product-information_en.pdf
Trajenta,EMEA/H/C/002110,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002110/WC500115745.pdf,https://www.ema.europa.eu/en/documents/product-information/trajenta-epar-product-information_en.pdf
Translarna,EMEA/H/C/002720,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002720/WC500171813.pdf,https://www.ema.europa.eu/en/documents/product-information/translarna-epar-product-information_en.pdf
Travatan,EMEA/H/C/000390,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000390/WC500041993.pdf,https://www.ema.europa.eu/en/documents/product-information/travatan-epar-product-information_en.pdf
Trazec,EMEA/H/C/000383,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000383/WC500058714.pdf,https://www.ema.europa.eu/en/documents/product-information/trazec-epar-product-information_en.pdf
Trazimera,EMEA/H/C/004463,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004463/WC500254121.pdf,https://www.ema.europa.eu/en/documents/product-information/trazimera-epar-product-information_en.pdf
Trecondi,EMEA/H/C/004751,human,en,,https://www.ema.europa.eu/documents/product-information/trecondi-epar-product-information_en.pdf
Tredaptive,EMEA/H/C/000889,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000889/WC500042216.pdf,https://www.ema.europa.eu/en/documents/product-information/tredaptive-epar-product-information_en.pdf
Trelegy Ellipta,EMEA/H/C/004363,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004363/WC500241428.pdf,https://www.ema.europa.eu/en/documents/product-information/trelegy-ellipta-epar-product-information_en.pdf
Tremfya,EMEA/H/C/004271,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004271/WC500239623.pdf,https://www.ema.europa.eu/en/documents/product-information/tremfya-epar-product-information_en.pdf
Trepulmix,EMEA/H/C/005207,human,en,,https://www.ema.europa.eu/en/documents/product-information/trepulmix-epar-product-information_en.pdf
Tresiba,EMEA/H/C/002498,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002498/WC500138940.pdf,https://www.ema.europa.eu/en/documents/product-information/tresiba-epar-product-information_en.pdf
Trevaclyn,EMEA/H/C/000897,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000897/WC500042457.pdf,https://www.ema.europa.eu/en/documents/product-information/trevaclyn-epar-product-information_en.pdf
Trevicta (previously Paliperidone Janssen),EMEA/H/C/004066,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004066/WC500180640.pdf,https://www.ema.europa.eu/en/documents/product-information/trevicta-epar-product-information_en.pdf
Trifexis,EMEA/V/C/002635,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/002635/WC500152457.pdf,https://www.ema.europa.eu/en/documents/product-information/trifexis-epar-product-information_en.pdf
Trimbow,EMEA/H/C/004257,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004257/WC500233163.pdf,https://www.ema.europa.eu/en/documents/product-information/trimbow-epar-product-information_en.pdf
Trisenox,EMEA/H/C/000388,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000388/WC500042844.pdf,https://www.ema.europa.eu/en/documents/product-information/trisenox-epar-product-information_en.pdf
Tritanrix HepB,EMEA/H/C/000093,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000093/WC500043124.pdf,https://www.ema.europa.eu/en/documents/product-information/tritanrix-hepb-epar-product-information_en.pdf
Triumeq,EMEA/H/C/002754,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002754/WC500175596.pdf,https://www.ema.europa.eu/en/documents/product-information/triumeq-epar-product-information_en.pdf
Trixeo Aerosphere,EMEA/H/C/004983,human,en,,https://www.ema.europa.eu/en/documents/product-information/trixeo-aerosphere-epar-product-information_en.pdf
Trizivir,EMEA/H/C/000338,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000338/WC500043448.pdf,https://www.ema.europa.eu/en/documents/product-information/trizivir-epar-product-information_en.pdf
Trobalt,EMEA/H/C/001245,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001245/WC500104835.pdf,https://www.ema.europa.eu/en/documents/product-information/trobalt-epar-product-information_en.pdf
Trocoxil,EMEA/V/C/000132,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/000132/WC500069279.pdf,https://www.ema.europa.eu/en/documents/product-information/trocoxil-epar-product-information_en.pdf
Trodelvy,EMEA/H/C/005182,human,en,,https://www.ema.europa.eu/documents/product-information/trodelvy-epar-product-information_en.pdf
Trogarzo,EMEA/H/C/004961,human,en,,https://www.ema.europa.eu/en/documents/product-information/trogarzo-epar-product-information_en.pdf
Truberzi,EMEA/H/C/004098,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004098/WC500213368.pdf,https://www.ema.europa.eu/en/documents/product-information/truberzi-epar-product-information_en.pdf
Trudexa,EMEA/H/C/000482,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000482/WC500058950.pdf,https://www.ema.europa.eu/en/documents/product-information/trudexa-epar-product-information_en.pdf
Trulicity,EMEA/H/C/002825,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002825/WC500179470.pdf,https://www.ema.europa.eu/en/documents/product-information/trulicity-epar-product-information_en.pdf
Trumenba,EMEA/H/C/004051,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004051/WC500228995.pdf,https://www.ema.europa.eu/en/documents/product-information/trumenba-epar-product-information_en.pdf
TruScient,EMEA/V/C/002000,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/002000/WC500119824.pdf,https://www.ema.europa.eu/en/documents/product-information/truscient-epar-product-information_en.pdf
Truvada,EMEA/H/C/000594,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000594/WC500043718.pdf,https://www.ema.europa.eu/en/documents/product-information/truvada-epar-product-information_en.pdf
Truvelog Mix 30,EMEA/H/C/005635,human,en,,https://www.ema.europa.eu/documents/product-information/truvelog-mix-30-epar-product-information_en.pdf
Truxima,EMEA/H/C/004112,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004112/WC500222694.pdf,https://www.ema.europa.eu/en/documents/product-information/truxima-epar-product-information_en.pdf
Trydonis,EMEA/H/C/004702,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004702/WC500248502.pdf,https://www.ema.europa.eu/en/documents/product-information/trydonis-epar-product-information_en.pdf
Tukysa,EMEA/H/C/005263,human,en,,https://www.ema.europa.eu/en/documents/product-information/tukysa-epar-product-information_en.pdf
Tulaven,EMEA/V/C/005153,veterinary,en,,https://www.ema.europa.eu/en/documents/product-information/tulaven-epar-product-information_en.pdf
Tulinovet,EMEA/V/C/005076,veterinary,en,,https://www.ema.europa.eu/en/documents/product-information/tulinovet-epar-product-information_en.pdf
Tulissin,EMEA/V/C/005073,veterinary,en,,https://www.ema.europa.eu/en/documents/product-information/tulissin-epar-product-information_en.pdf
Twinrix Adult,EMEA/H/C/000112,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000112/WC500044064.pdf,https://www.ema.europa.eu/en/documents/product-information/twinrix-adult-epar-product-information_en.pdf
Twinrix Paediatric,EMEA/H/C/000129,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000129/WC500044248.pdf,https://www.ema.europa.eu/en/documents/product-information/twinrix-paediatric-epar-product-information_en.pdf
Twynsta,EMEA/H/C/001224,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001224/WC500098190.pdf,https://www.ema.europa.eu/en/documents/product-information/twynsta-epar-product-information_en.pdf
Tybost,EMEA/H/C/002572,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002572/WC500153014.pdf,https://www.ema.europa.eu/en/documents/product-information/tybost-epar-product-information_en.pdf
Tygacil,EMEA/H/C/000644,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000644/WC500044508.pdf,https://www.ema.europa.eu/en/documents/product-information/tygacil-epar-product-information_en.pdf
Tysabri,EMEA/H/C/000603,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000603/WC500044686.pdf,https://www.ema.europa.eu/en/documents/product-information/tysabri-epar-product-information_en.pdf
Tyverb,EMEA/H/C/000795,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000795/WC500044957.pdf,https://www.ema.europa.eu/en/documents/product-information/tyverb-epar-product-information_en.pdf
Ubac,EMEA/V/C/004595,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/004595/WC500253995.pdf,https://www.ema.europa.eu/en/documents/product-information/ubac-epar-product-information_en.pdf
Ucedane,EMEA/H/C/004019,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004019/WC500230263.pdf,https://www.ema.europa.eu/en/documents/product-information/ucedane-epar-product-information_en.pdf
Udenyca,EMEA/H/C/004413,human,en,,https://www.ema.europa.eu/en/documents/product-information/udenyca-epar-product-information_en.pdf
Ulipristal Acetate Gedeon Richter,EMEA/H/C/005017,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/005017/WC500254838.pdf,https://www.ema.europa.eu/en/documents/product-information/ulipristal-acetate-gedeon-richter-epar-product-information_en.pdf
Ultibro Breezhaler,EMEA/H/C/002679,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002679/WC500151255.pdf,https://www.ema.europa.eu/en/documents/product-information/ultibro-breezhaler-epar-product-information_en.pdf
Ultomiris,EMEA/H/C/004954,human,en,,https://www.ema.europa.eu/en/documents/product-information/ultomiris-epar-product-information_en.pdf
Ultratard,EMEA/H/C/000439,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000439/WC500058877.pdf,https://www.ema.europa.eu/en/documents/product-information/ultratard-epar-product-information_en.pdf
Ulunar Breezhaler,EMEA/H/C/003875,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003875/WC500166742.pdf,https://www.ema.europa.eu/en/documents/product-information/ulunar-breezhaler-epar-product-information_en.pdf
Unituxin,EMEA/H/C/002800,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002800/WC500192791.pdf,https://www.ema.europa.eu/en/documents/product-information/unituxin-epar-product-information_en.pdf
UpCard,EMEA/V/C/003836,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/003836/WC500191632.pdf,https://www.ema.europa.eu/en/documents/product-information/upcard-epar-product-information_en.pdf
Uplizna,EMEA/H/C/005818,human,en,,https://www.ema.europa.eu/en/documents/product-information/uplizna-epar-product-information_en.pdf
Uptravi,EMEA/H/C/003774,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003774/WC500207173.pdf,https://www.ema.europa.eu/en/documents/product-information/uptravi-epar-product-information_en.pdf
Urorec,EMEA/H/C/001092,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001092/WC500074180.pdf,https://www.ema.europa.eu/en/documents/product-information/urorec-epar-product-information_en.pdf
Vaborem,EMEA/H/C/004669,human,en,,https://www.ema.europa.eu/en/documents/product-information/vaborem-epar-product-information_en.pdf
Vabysmo,EMEA/H/C/005642,human,en,,https://www.ema.europa.eu/en/documents/product-information/vabysmo-epar-product-information_en.pdf
