,Unnamed: 0,URL(currentwebsite)
1011,1011,https://www.ema.europa.eu/en/documents/product-information/iscover-epar-product-information_en.pdf
1012,1012,https://www.ema.europa.eu/en/documents/product-information/ventavis-epar-product-information_en.pdf
1013,1013,https://www.ema.europa.eu/en/documents/product-information/xarelto-epar-product-information_en.pdf
1014,1014,https://www.ema.europa.eu/en/documents/product-information/aldara-epar-product-information_en.pdf
1015,1015,https://www.ema.europa.eu/en/documents/product-information/pheburane-epar-product-information_en.pdf
1016,1016,https://www.ema.europa.eu/en/documents/product-information/neupro-epar-product-information_en.pdf
1017,1017,https://www.ema.europa.eu/en/documents/product-information/capecitabine-accord-epar-product-information_en.pdf
1018,1018,https://www.ema.europa.eu/en/documents/product-information/tafinlar-epar-product-information_en.pdf
1019,1019,https://www.ema.europa.eu/en/documents/product-information/nevirapine-teva-epar-product-information_en.pdf
1020,1020,https://www.ema.europa.eu/en/documents/product-information/perjeta-epar-product-information_en.pdf
1021,1021,https://www.ema.europa.eu/en/documents/product-information/zalasta-epar-product-information_en.pdf
1022,1022,https://www.ema.europa.eu/en/documents/product-information/atazanavir-krka-epar-product-information_en.pdf
1023,1023,https://www.ema.europa.eu/en/documents/product-information/wakix-epar-product-information_en.pdf
1024,1024,https://www.ema.europa.eu/en/documents/product-information/zimbus-breezhaler-epar-product-information_en.pdf
1025,1025,https://www.ema.europa.eu/en/documents/product-information/zyclara-epar-product-information_en.pdf
1026,1026,https://www.ema.europa.eu/en/documents/product-information/marixino-epar-product-information_en.pdf
1027,1027,https://www.ema.europa.eu/en/documents/product-information/mircera-epar-product-information_en.pdf
1028,1028,https://www.ema.europa.eu/en/documents/product-information/respreeza-epar-product-information_en.pdf
1029,1029,https://www.ema.europa.eu/en/documents/product-information/tevagrastim-epar-product-information_en.pdf
1030,1030,https://www.ema.europa.eu/en/documents/product-information/budesonide/formoterol-teva-pharma-bv-epar-product-information_en.pdf
1031,1031,https://www.ema.europa.eu/en/documents/product-information/repaglinide-krka-epar-product-information_en.pdf
1032,1032,https://www.ema.europa.eu/en/documents/product-information/enyglid-epar-product-information_en.pdf
1033,1033,https://www.ema.europa.eu/en/documents/product-information/calquence-epar-product-information_en.pdf
1034,1034,https://www.ema.europa.eu/en/documents/product-information/inrebic-epar-product-information_en.pdf
1035,1035,https://www.ema.europa.eu/en/documents/product-information/ebilfumin-epar-product-information_en.pdf
1036,1036,https://www.ema.europa.eu/en/documents/product-information/talzenna-epar-product-information_en.pdf
1037,1037,https://www.ema.europa.eu/en/documents/product-information/efient-epar-product-information_en.pdf
1038,1038,https://www.ema.europa.eu/en/documents/product-information/enerzair-breezhaler-epar-product-information_en.pdf
1039,1039,https://www.ema.europa.eu/en/documents/product-information/pixuvri-epar-product-information_en.pdf
1040,1040,https://www.ema.europa.eu/en/documents/product-information/vargatef-epar-product-information_en.pdf
1041,1041,https://www.ema.europa.eu/en/documents/product-information/ratiograstim-epar-product-information_en.pdf
1042,1042,https://www.ema.europa.eu/en/documents/product-information/renagel-epar-product-information_en.pdf
1043,1043,https://www.ema.europa.eu/en/documents/product-information/fareston-epar-product-information_en.pdf
1044,1044,https://www.ema.europa.eu/en/documents/product-information/lantus-epar-product-information_en.pdf
1045,1045,https://www.ema.europa.eu/en/documents/product-information/trevicta-epar-product-information_en.pdf
1047,1047,https://www.ema.europa.eu/en/documents/product-information/rxulti-epar-product-information_en.pdf
1048,1048,https://www.ema.europa.eu/en/documents/product-information/lenvima-epar-product-information_en.pdf
1049,1049,https://www.ema.europa.eu/en/documents/product-information/retacrit-epar-product-information_en.pdf
1050,1050,https://www.ema.europa.eu/en/documents/product-information/izba-epar-product-information_en.pdf
1051,1051,https://www.ema.europa.eu/en/documents/product-information/steglujan-epar-product-information_en.pdf
1052,1052,https://www.ema.europa.eu/en/documents/product-information/ghryvelin-previously-macimorelin-aeterna-zentaris-epar-product-information_en.pdf
1053,1053,https://www.ema.europa.eu/en/documents/product-information/pioglitazone-teva-epar-product-information_en.pdf
1054,1054,https://www.ema.europa.eu/en/documents/product-information/levitra-epar-product-information_en.pdf
1055,1055,https://www.ema.europa.eu/en/documents/product-information/phelinun-epar-product-information_en.pdf
1056,1056,https://www.ema.europa.eu/en/documents/product-information/neorecormon-epar-product-information_en.pdf
1057,1057,https://www.ema.europa.eu/en/documents/product-information/zelboraf-epar-product-information_en.pdf
1058,1058,https://www.ema.europa.eu/en/documents/overview/ivozall-epar-medicine-overview_en.pdf
1059,1059,https://www.ema.europa.eu/en/documents/product-information/aldurazyme-epar-product-information_en.pdf
1060,1060,https://www.ema.europa.eu/en/documents/product-information/fuzeon-epar-product-information_en.pdf
1061,1061,https://www.ema.europa.eu/en/documents/product-information/thyrogen-epar-product-information_en.pdf
1062,1062,https://www.ema.europa.eu/en/documents/product-information/spedra-epar-product-information_en.pdf
1063,1063,https://www.ema.europa.eu/en/documents/product-information/olanzapine-mylan-epar-product-information_en.pdf
1065,1065,https://www.ema.europa.eu/en/documents/product-information/pramipexole-teva-epar-product-information_en.pdf
1066,1066,https://www.ema.europa.eu/en/documents/product-information/sirturo-epar-product-information_en.pdf
1067,1067,https://www.ema.europa.eu/en/documents/product-information/rilutek-epar-product-information_en.pdf
1068,1068,https://www.ema.europa.eu/en/documents/product-information/fasturtec-epar-product-information_en.pdf
1069,1069,https://www.ema.europa.eu/en/documents/product-information/kigabeq-epar-product-information_en.pdf
1070,1070,https://www.ema.europa.eu/en/documents/product-information/vantavo-epar-product-information_en.pdf
1071,1071,https://www.ema.europa.eu/en/documents/product-information/puregon-epar-product-information_en.pdf
1072,1072,https://www.ema.europa.eu/en/documents/product-information/cinqaero-epar-product-information_en.pdf
1073,1073,https://www.ema.europa.eu/documents/product-information/silodosin-recordati-epar-product-information_en.pdf
1074,1074,https://www.ema.europa.eu/en/documents/product-information/tadalafil-lilly-epar-product-information_en.pdf
1075,1075,https://www.ema.europa.eu/en/documents/product-information/nevanac-epar-product-information_en.pdf
1076,1076,https://www.ema.europa.eu/en/documents/product-information/jivi-epar-product-information_en.pdf
1077,1077,https://www.ema.europa.eu/en/documents/product-information/fosavance-epar-product-information_en.pdf
1078,1078,https://www.ema.europa.eu/en/documents/product-information/enurev-breezhaler-epar-product-information_en.pdf
1079,1079,https://www.ema.europa.eu/en/documents/product-information/zomarist-epar-product-information_en.pdf
1080,1080,https://www.ema.europa.eu/en/documents/product-information/sycrest-epar-product-information_en.pdf
1081,1081,https://www.ema.europa.eu/en/documents/product-information/orgalutran-epar-product-information_en.pdf
1082,1082,https://www.ema.europa.eu/en/documents/product-information/entacapone-orion-epar-product-information_en.pdf
1083,1083,https://www.ema.europa.eu/en/documents/product-information/zoledronic-acid-hospira-epar-product-information_en.pdf
1084,1084,https://www.ema.europa.eu/en/documents/product-information/tovanor-breezhaler-epar-product-information_en.pdf
1085,1085,https://www.ema.europa.eu/en/documents/product-information/ovitrelle-epar-product-information_en.pdf
1086,1086,https://www.ema.europa.eu/en/documents/product-information/pelmeg-epar-product-information_en.pdf
1087,1087,https://www.ema.europa.eu/en/documents/product-information/arikayce-liposomal-product-information_en.pdf
1088,1088,https://www.ema.europa.eu/en/documents/product-information/votrient-epar-product-information_en.pdf
1089,1089,https://www.ema.europa.eu/en/documents/product-information/comtess-epar-product-information_en.pdf
1090,1090,https://www.ema.europa.eu/en/documents/product-information/betmiga-epar-product-information_en.pdf
1091,1091,https://www.ema.europa.eu/en/documents/product-information/cystagon-epar-product-information_en.pdf
1092,1092,https://www.ema.europa.eu/en/documents/product-information/rasagiline-ratiopharm-epar-product-information_en.pdf
1093,1093,https://www.ema.europa.eu/en/documents/product-information/adrovance-epar-product-information_en.pdf
1095,1095,https://www.ema.europa.eu/en/documents/product-information/nyvepria-epar-product-information_en.pdf
1096,1096,https://www.ema.europa.eu/en/documents/product-information/recarbrio-epar-product-information_en.pdf
1097,1097,https://www.ema.europa.eu/en/documents/product-information/alprolix-epar-product-information_en.pdf
1098,1098,https://www.ema.europa.eu/en/documents/product-information/terrosa-epar-product-information_en.pdf
1100,1100,https://www.ema.europa.eu/en/documents/product-information/amsparity-epar-product-information_en.pdf
1101,1101,https://www.ema.europa.eu/en/documents/product-information/tracleer-epar-product-information_en.pdf
1102,1102,https://www.ema.europa.eu/en/documents/product-information/olanzapine-teva-epar-product-information_en.pdf
1103,1103,https://www.ema.europa.eu/en/documents/product-information/vizamyl-epar-product-information_en.pdf
1104,1104,https://www.ema.europa.eu/en/documents/product-information/simulect-epar-product-information_en.pdf
1105,1105,https://www.ema.europa.eu/en/documents/product-information/telmisartan-teva-pharma-epar-product-information_en.pdf
1106,1106,https://www.ema.europa.eu/en/documents/product-information/toviaz-epar-product-information_en.pdf
1108,1108,https://www.ema.europa.eu/en/documents/product-information/xadago-epar-product-information_en.pdf
1109,1109,https://www.ema.europa.eu/en/documents/product-information/comtan-epar-product-information_en.pdf
1110,1110,https://www.ema.europa.eu/en/documents/product-information/extavia-epar-product-information_en.pdf
1111,1111,https://www.ema.europa.eu/documents/product-information/buvidal-epar-product-information_en.pdf
1113,1113,https://www.ema.europa.eu/en/documents/product-information/trepulmix-epar-product-information_en.pdf
1114,1114,https://www.ema.europa.eu/en/documents/product-information/omnitrope-epar-product-information_en.pdf
1115,1115,https://www.ema.europa.eu/en/documents/product-information/champix-epar-product-information_en.pdf
1116,1116,https://www.ema.europa.eu/en/documents/product-information/inductos-epar-product-information_en.pdf
1117,1117,https://www.ema.europa.eu/en/documents/product-information/abseamed-epar-product-information_en.pdf
1118,1118,https://www.ema.europa.eu/en/documents/product-information/stribild-epar-product-information_en.pdf
1119,1119,https://www.ema.europa.eu/en/documents/product-information/shingrix-epar-product-information_en.pdf
1120,1120,https://www.ema.europa.eu/en/documents/product-information/besremi-epar-product-information_en.pdf
1121,1121,https://www.ema.europa.eu/en/documents/product-information/qutenza-epar-product-information_en.pdf
1122,1122,https://www.ema.europa.eu/en/documents/product-information/cialis-epar-product-information_en.pdf
1124,1124,https://www.ema.europa.eu/en/documents/product-information/aclasta-epar-product-information_en.pdf
1126,1126,https://www.ema.europa.eu/en/documents/product-information/cubicin-epar-product-information_en.pdf
1127,1127,https://www.ema.europa.eu/en/documents/product-information/duotrav-epar-product-information_en.pdf
1128,1128,https://www.ema.europa.eu/en/documents/product-information/dectova-epar-product-information_en.pdf
1129,1129,https://www.ema.europa.eu/en/documents/product-information/zydelig-epar-product-information_en.pdf
1130,1130,https://www.ema.europa.eu/en/documents/product-information/humalog-epar-product-information_en.pdf
1131,1131,https://www.ema.europa.eu/en/documents/product-information/tamiflu-epar-product-information_en.pdf
1132,1132,https://www.ema.europa.eu/en/documents/product-information/riluzole-zentiva-epar-product-information_en.pdf
1133,1133,https://www.ema.europa.eu/documents/product-information/imatinib-koanaa-epar-product-information_en.pdf
1134,1134,https://www.ema.europa.eu/en/documents/product-information/entacapone-teva-epar-product-information_en.pdf
1135,1135,https://www.ema.europa.eu/en/documents/product-information/inlyta-epar-product-information_en.pdf
1136,1136,https://www.ema.europa.eu/en/documents/product-information/volibris-epar-product-information_en.pdf
1137,1137,https://www.ema.europa.eu/en/documents/product-information/raloxifene-teva-epar-product-information_en.pdf
1139,1139,https://www.ema.europa.eu/en/documents/product-information/fiasp-epar-product-information_en.pdf
1140,1140,https://www.ema.europa.eu/en/documents/product-information/parsabiv-epar-product-information_en.pdf
1141,1141,https://www.ema.europa.eu/en/documents/product-information/cystadane-epar-product-information_en.pdf
1142,1142,https://www.ema.europa.eu/en/documents/product-information/onbrez-breezhaler-epar-product-information_en.pdf
1143,1143,https://www.ema.europa.eu/en/documents/product-information/ryzodeg-epar-product-information_en.pdf
1144,1144,https://www.ema.europa.eu/en/documents/product-information/tachosil-epar-product-information_en.pdf
1145,1145,https://www.ema.europa.eu/en/documents/product-information/cystadrops-epar-product-information_en.pdf
1146,1146,https://www.ema.europa.eu/en/documents/product-information/tenkasi-previously-orbactiv-epar-product-information_en.pdf
1147,1147,https://www.ema.europa.eu/documents/product-information/enspryng-epar-product-information_en.pdf
1149,1149,https://www.ema.europa.eu/en/documents/product-information/kirsty-previously-kixelle-epar-product-information_en.pdf
1150,1150,https://www.ema.europa.eu/en/documents/product-information/sonovue-epar-product-information_en.pdf
1151,1151,https://www.ema.europa.eu/en/documents/product-information/herceptin-epar-product-information_en.pdf
1152,1152,https://www.ema.europa.eu/en/documents/product-information/bortezomib-sun-epar-product-information_en.pdf
1153,1153,https://www.ema.europa.eu/en/documents/product-information/capecitabine-teva-epar-product-information_en.pdf
1154,1154,https://www.ema.europa.eu/en/documents/product-information/oslif-breezhaler-epar-product-information_en.pdf
1155,1155,https://www.ema.europa.eu/en/documents/product-information/hirobriz-breezhaler-epar-product-information_en.pdf
1156,1156,https://www.ema.europa.eu/en/documents/product-information/xoterna-breezhaler-epar-product-information_en.pdf
1157,1157,https://www.ema.europa.eu/en/documents/product-information/ibandronic-acid-teva-epar-product-information_en.pdf
1159,1159,https://www.ema.europa.eu/en/documents/product-information/icatibant-accord-epar-product-information_en.pdf
1162,1162,https://www.ema.europa.eu/en/documents/product-information/ultibro-breezhaler-epar-product-information_en.pdf
1163,1163,https://www.ema.europa.eu/en/documents/product-information/bortezomib-fresenius-kabi-epar-product-information_en.pdf 
1164,1164,https://www.ema.europa.eu/en/documents/product-information/eurartesim-epar-product-information_en.pdf
1165,1165,https://www.ema.europa.eu/en/documents/product-information/neuraceq-epar-product-information_en.pdf
1166,1166,https://www.ema.europa.eu/en/documents/product-information/idefirix-epar-product-information_en.pdf
1167,1167,https://www.ema.europa.eu/en/documents/product-information/adakveo-epar-product-information_en.pdf
1168,1168,https://www.ema.europa.eu/en/documents/assessment-report/bropair-spiromax-epar-public-assessment-report_en.pdf
1169,1169,https://www.ema.europa.eu/en/documents/product-information/seffalair-spiromax-epar-product-information_en.pdf
1170,1170,https://www.ema.europa.eu/en/documents/product-information/xerava-epar-product-information_en.pdf
1171,1171,https://www.ema.europa.eu/documents/product-information/adtralza-epar-product-information_en.pdf
1172,1172,https://www.ema.europa.eu/documents/product-information/pelgraz-epar-product-information_en.pdf
1173,1173,https://www.ema.europa.eu/en/documents/product-information/tarceva-epar-product-information_en.pdf
1174,1174,https://www.ema.europa.eu/en/documents/product-information/inovelon-epar-product-information_en.pdf
1175,1175,https://www.ema.europa.eu/en/documents/product-information/sutent-epar-product-information_en.pdf
1176,1176,https://www.ema.europa.eu/en/documents/product-information/cholib-epar-product-information_en.pdf
1177,1177,https://www.ema.europa.eu/en/documents/product-information/eviplera-epar-product-information_en.pdf
1178,1178,https://www.ema.europa.eu/en/documents/product-information/thiotepa-riemser-epar-product-information_en.pdf
1179,1179,https://www.ema.europa.eu/en/documents/product-information/ifirmasta-epar-product-information_en.pdf
1180,1180,https://www.ema.europa.eu/en/documents/product-information/verquvo-epar-product-information_en.pdf
1182,1182,https://www.ema.europa.eu/en/documents/product-information/vizimpro-epar-product-information_en.pdf
1183,1183,https://www.ema.europa.eu/en/documents/product-information/stayveer-epar-product-information_en.pdf
1184,1184,https://www.ema.europa.eu/en/documents/product-information/competact-epar-product-information_en.pdf
1185,1185,https://www.ema.europa.eu/en/documents/product-information/dacogen-epar-product-information_en.pdf
1186,1186,https://www.ema.europa.eu/en/documents/product-information/ecalta-epar-product-information_en.pdf
1187,1187,https://www.ema.europa.eu/documents/product-information/striascan-epar-product-information_en.pdf
1188,1188,https://www.ema.europa.eu/en/documents/product-information/temodal-epar-product-information_en.pdf
1189,1189,https://www.ema.europa.eu/en/documents/product-information/levemir-epar-product-information_en.pdf
1190,1190,https://www.ema.europa.eu/en/documents/product-information/zometa-epar-product-information_en.pdf
1191,1191,https://www.ema.europa.eu/en/documents/product-information/xenleta-epar-product-information_en.pdf
1192,1192,https://www.ema.europa.eu/en/documents/product-information/daurismo-epar-product-information_en.pdf
1193,1193,https://www.ema.europa.eu/en/documents/product-information/strensiq-epar-product-information_en.pdf
1194,1194,https://www.ema.europa.eu/en/documents/product-information/praxbind-epar-product-information_en.pdf
1195,1195,https://www.ema.europa.eu/en/documents/product-information/introna-epar-product-information_en.pdf
1196,1196,https://www.ema.europa.eu/en/documents/product-information/baqsimi-epar-product-information_en.pdf
1197,1197,https://www.ema.europa.eu/en/documents/product-information/trulicity-epar-product-information_en.pdf
1198,1198,https://www.ema.europa.eu/en/documents/product-information/celsunax-epar-product-information_en.pdf
1199,1199,https://www.ema.europa.eu/en/documents/product-information/lyumjev-previously-liumjev-epar-product-information_en.pdf
1200,1200,https://www.ema.europa.eu/en/documents/product-information/bretaris-genuair-epar-product-information_en.pdf
1201,1201,https://www.ema.europa.eu/en/documents/product-information/zevalin-epar-product-information_en.pdf
1202,1202,https://www.ema.europa.eu/en/documents/product-information/orphacol-epar-product-information_en.pdf
1203,1203,https://www.ema.europa.eu/en/documents/product-information/eklira-genuair-epar-product-information_en.pdf
1204,1204,https://www.ema.europa.eu/en/documents/product-information/duaklir-genuair-epar-product-information_en.pdf
1205,1205,https://www.ema.europa.eu/documents/product-information/giapreza-epar-product-information_en.pdf
1206,1206,https://www.ema.europa.eu/en/documents/product-information/brimica-genuair-epar-product-information_en.pdf
1207,1207,https://www.ema.europa.eu/en/documents/product-information/doptelet-epar-product-information_en.pdf
1209,1209,https://www.ema.europa.eu/en/documents/product-information/vimizim-epar-product-information_en.pdf
1210,1210,https://www.ema.europa.eu/en/documents/product-information/diacomit-epar-product-information_en.pdf
1212,1212,https://www.ema.europa.eu/en/documents/product-information/biresp-spiromax-epar-product-information_en.pdf
1213,1213,https://www.ema.europa.eu/en/documents/product-information/carbaglu-epar-product-information_en.pdf
1214,1214,https://www.ema.europa.eu/en/documents/product-information/ketoconazole-hra-epar-product-information_en.pdf
1215,1215,https://www.ema.europa.eu/en/documents/product-information/velcade-epar-product-information_en.pdf
1216,1216,https://www.ema.europa.eu/en/documents/product-information/nityr-epar-product-information_en.pdf
1217,1217,https://www.ema.europa.eu/en/documents/product-information/cayston-epar-product-information_en.pdf
1218,1218,https://www.ema.europa.eu/en/documents/product-information/truvada-epar-product-information_en.pdf
1219,1219,https://www.ema.europa.eu/en/documents/product-information/xeplion-epar-product-information_en.pdf
1220,1220,https://www.ema.europa.eu/en/documents/product-information/pioglitazone-actavis-epar-product-information_en.pdf
1221,1221,https://www.ema.europa.eu/en/documents/product-information/cholestagel-epar-product-information_en.pdf
1222,1222,https://www.ema.europa.eu/en/documents/product-information/novoeight-epar-product-information_en.pdf
1223,1223,https://www.ema.europa.eu/en/documents/product-information/busulfan-fresenius-kabi-epar-product-information_en.pdf
1224,1224,https://www.ema.europa.eu/en/documents/product-information/axura-epar-product-information_en.pdf
1225,1225,https://www.ema.europa.eu/en/documents/product-information/sylvant-epar-product-information_en.pdf
1227,1227,https://www.ema.europa.eu/en/documents/product-information/hepsera-epar-product-information_en.pdf
1228,1228,https://www.ema.europa.eu/en/documents/product-information/abiraterone-accord-epar-product-information_en.pdf
1229,1229,https://www.ema.europa.eu/en/documents/product-information/victoza-epar-product-information_en.pdf
1230,1230,https://www.ema.europa.eu/en/documents/product-information/odomzo-epar-product-information_en.pdf
1231,1231,https://www.ema.europa.eu/en/documents/product-information/ecansya-epar-product-information_en.pdf
1232,1232,https://www.ema.europa.eu/en/documents/product-information/giotrif-epar-product-information_en.pdf
1233,1233,https://www.ema.europa.eu/en/documents/product-information/vantobra-previously-tobramycin-pari-epar-product-information_en.pdf
1234,1234,https://www.ema.europa.eu/en/documents/product-information/ixiaro-epar-product-information_en.pdf
1235,1235,https://www.ema.europa.eu/en/documents/product-information/coagadex-epar-product-information_en.pdf
1236,1236,https://www.ema.europa.eu/en/documents/product-information/amyvid-epar-product-information_en.pdf
1237,1237,https://www.ema.europa.eu/en/documents/product-information/amglidia-epar-product-information_en.pdf
1238,1238,https://www.ema.europa.eu/en/documents/product-information/slenyto-epar-product-information_en.pdf
1239,1239,https://www.ema.europa.eu/en/documents/product-information/bondronat-epar-product-information_en.pdf
1240,1240,https://www.ema.europa.eu/en/documents/product-information/neurobloc-epar-product-information_en.pdf
1241,1241,https://www.ema.europa.eu/en/documents/product-information/conbriza-epar-product-information_en.pdf
1242,1242,https://www.ema.europa.eu/en/documents/product-information/plegridy-epar-product-information_en.pdf
1243,1243,https://www.ema.europa.eu/en/documents/product-information/pravafenix-epar-product-information_en.pdf
1244,1244,https://www.ema.europa.eu/en/documents/product-information/ruconest-epar-product-information_en.pdf
1245,1245,https://www.ema.europa.eu/en/documents/product-information/orfadin-epar-product-information_en.pdf
1246,1246,https://www.ema.europa.eu/en/documents/product-information/elocta-epar-product-information_en.pdf
1248,1248,https://www.ema.europa.eu/en/documents/product-information/edarbi-epar-product-information_en.pdf
1249,1249,https://www.ema.europa.eu/en/documents/product-information/esmya-epar-product-information_en.pdf
1250,1250,https://www.ema.europa.eu/en/documents/product-information/neofordex-epar-product-information_en.pdf
1251,1251,https://www.ema.europa.eu/en/documents/product-information/circadin-epar-product-information_en.pdf
1252,1252,https://www.ema.europa.eu/en/documents/product-information/yttriga-epar-product-information_en.pdf
1253,1253,https://www.ema.europa.eu/en/documents/product-information/defitelio-epar-product-information_en.pdf
1254,1254,https://www.ema.europa.eu/en/documents/product-information/jetrea-epar-product-information_en.pdf
1255,1255,https://www.ema.europa.eu/en/documents/product-information/inomax-epar-product-information_en.pdf
1256,1256,https://www.ema.europa.eu/en/documents/product-information/livogiva-epar-product-information_en.pdf
1257,1257,https://www.ema.europa.eu/en/documents/product-information/rebif-epar-product-information_en.pdf
1258,1258,https://www.ema.europa.eu/en/documents/product-information/telmisartan-actavis-epar-product-information_en.pdf
1259,1259,https://www.ema.europa.eu/en/documents/product-information/kinzalmono-epar-product-information_en.pdf
1260,1260,https://www.ema.europa.eu/en/documents/product-information/isturisa-epar-product-information_en.pdf
1261,1261,https://www.ema.europa.eu/en/documents/product-information/pramipexole-accord-epar-product-information_en.pdf
1262,1262,https://www.ema.europa.eu/en/documents/product-information/pritor-epar-product-information_en.pdf
1263,1263,https://www.ema.europa.eu/en/documents/product-information/atriance-epar-product-information_en.pdf
1264,1264,https://www.ema.europa.eu/en/documents/product-information/silapo-epar-product-information_en.pdf
1265,1265,https://www.ema.europa.eu/en/documents/product-information/insulatard-epar-product-information_en.pdf
1266,1266,https://www.ema.europa.eu/en/documents/product-information/novorapid-epar-product-information_en.pdf
1268,1268,https://www.ema.europa.eu/en/documents/product-information/evicel-epar-product-information_en.pdf
1269,1269,https://www.ema.europa.eu/en/documents/product-information/memantine-lek-epar-product-information_en.pdf
1270,1270,https://www.ema.europa.eu/en/documents/product-information/novomix-epar-product-information_en.pdf
1271,1271,https://www.ema.europa.eu/en/documents/product-information/ammonaps-epar-product-information_en.pdf
1272,1272,https://www.ema.europa.eu/en/documents/product-information/docetaxel-kabi-epar-product-information_en.pdf
1273,1273,https://www.ema.europa.eu/en/documents/product-information/lymphoseek-epar-product-information_en.pdf
1274,1274,https://www.ema.europa.eu/en/documents/product-information/protaphane-epar-product-information_en.pdf
1275,1275,https://www.ema.europa.eu/en/documents/product-information/tasmar-epar-product-information_en.pdf
1276,1276,https://www.ema.europa.eu/en/documents/product-information/hemangiol-epar-product-information_en.pdf
1277,1277,https://www.ema.europa.eu/en/documents/product-information/actrapid-epar-product-information_en.pdf
1278,1278,https://www.ema.europa.eu/en/documents/product-information/fulvestrant-mylan-epar-product-information_en.pdf
1279,1279,https://www.ema.europa.eu/en/documents/product-information/actraphane-epar-product-information_en.pdf
1280,1280,https://www.ema.europa.eu/en/documents/product-information/xultophy-epar-product-information_en.pdf
1281,1281,https://www.ema.europa.eu/en/documents/product-information/mixtard-epar-product-information_en.pdf
1282,1282,https://www.ema.europa.eu/en/documents/product-information/spectrila-epar-product-information_en.pdf
1283,1283,https://www.ema.europa.eu/en/documents/product-information/lumark-epar-product-information_en.pdf
1284,1284,https://www.ema.europa.eu/en/documents/product-information/visudyne-epar-product-information_en.pdf
1285,1285,https://www.ema.europa.eu/documents/product-information/trecondi-epar-product-information_en.pdf
1286,1286,https://www.ema.europa.eu/en/documents/product-information/omidria-epar-product-information_en.pdf
1287,1287,https://www.ema.europa.eu/en/documents/product-information/olanzapine-glenmark-epar-product-information_en.pdf
1288,1288,https://www.ema.europa.eu/en/documents/product-information/olazax-epar-product-information_en.pdf
1289,1289,https://www.ema.europa.eu/en/documents/product-information/namuscla-epar-product-information_en.pdf
1290,1290,https://www.ema.europa.eu/en/documents/product-information/olanzapine-glenmark-europe-epar-product-information_en.pdf
1291,1291,https://www.ema.europa.eu/en/documents/product-information/mepact-epar-product-information_en.pdf
1292,1292,https://www.ema.europa.eu/en/documents/product-information/olazax-disperzi-epar-product-information_en.pdf
1293,1293,https://www.ema.europa.eu/en/documents/product-information/sancuso-epar-product-information_en.pdf
1294,1294,https://www.ema.europa.eu/en/documents/product-information/ivabradine-anpharm-epar-product-information_en.pdf
1295,1295,https://www.ema.europa.eu/en/documents/product-information/invega-epar-product-information_en.pdf
1296,1296,https://www.ema.europa.eu/en/documents/product-information/xenical-epar-product-information_en.pdf
1298,1298,https://www.ema.europa.eu/en/documents/product-information/kuvan-epar-product-information_en.pdf
1299,1299,https://www.ema.europa.eu/en/documents/product-information/ulunar-breezhaler-epar-product-information_en.pdf
1300,1300,https://www.ema.europa.eu/en/documents/product-information/pylobactell-epar-product-information_en.pdf
1301,1301,https://www.ema.europa.eu/en/documents/product-information/cetrotide-epar-product-information_en.pdf
1303,1303,https://www.ema.europa.eu/en/documents/product-information/binocrit-epar-product-information_en.pdf
1304,1304,https://www.ema.europa.eu/en/documents/product-information/epoetin-alfa-hexal-epar-product-information_en.pdf
1305,1305,https://www.ema.europa.eu/en/documents/product-information/savene-epar-product-information_en.pdf
1306,1306,https://www.ema.europa.eu/en/documents/product-information/ovaleap-epar-product-information_en.pdf
1307,1307,https://www.ema.europa.eu/en/documents/product-information/vedrop-epar-product-information_en.pdf
1308,1308,https://www.ema.europa.eu/en/documents/product-information/wilzin-epar-product-information_en.pdf
1309,1309,https://www.ema.europa.eu/en/documents/product-information/cyanokit-epar-product-information_en.pdf
1310,1310,https://www.ema.europa.eu/en/documents/product-information/ceplene-epar-product-information_en.pdf
1311,1311,https://www.ema.europa.eu/en/documents/product-information/clopidogrel-hcs-epar-product-information_en.pdf
1312,1312,https://www.ema.europa.eu/en/documents/product-information/aloxi-epar-product-information_en.pdf
1313,1313,https://www.ema.europa.eu/en/documents/product-information/prandin-epar-product-information_en.pdf
1314,1314,https://www.ema.europa.eu/en/documents/product-information/kogenate-bayer-epar-product-information_en.pdf
1315,1315,https://www.ema.europa.eu/en/documents/product-information/litak-epar-product-information_en.pdf
1316,1316,https://www.ema.europa.eu/en/documents/product-information/novonorm-epar-product-information_en.pdf
1317,1317,https://www.ema.europa.eu/en/documents/product-information/scintimun-epar-product-information_en.pdf
1318,1318,https://www.ema.europa.eu/en/documents/product-information/foscan-epar-product-information_en.pdf
1319,1319,https://www.ema.europa.eu/en/documents/product-information/quadramet-epar-product-information_en.pdf
